fight_id,date,weight_class,finish_method,round_ended,time_ended,title_bout
7107,2007-09-19,Welterweight,Submission,1,74,0
7094,2007-09-22,Featherweight,Decision - Unanimous,3,300,0
7094,2007-09-22,Featherweight,Decision - Unanimous,3,300,0
7096,2007-09-22,Featherweight,Decision - Unanimous,3,300,0
7098,2007-09-22,Featherweight,Decision - Unanimous,3,300,0
7097,2007-09-22,Heavyweight,Submission,1,199,0
7097,2007-09-22,Heavyweight,Submission,1,199,0
7090,2007-09-22,Light Heavyweight,Decision - Split,3,300,0
7093,2007-09-22,Light Heavyweight,Decision - Unanimous,3,300,0
7091,2007-09-22,Light Heavyweight,Submission,3,285,0
7091,2007-09-22,Light Heavyweight,Submission,3,285,0
7095,2007-09-22,Light Heavyweight,Submission,2,185,0
7096,2007-09-22,Lightweight,Decision - Unanimous,3,300,0
7098,2007-09-22,Lightweight,Decision - Unanimous,3,300,0
7095,2007-09-22,Lightweight,Submission,2,185,0
7090,2007-09-22,Middleweight,Decision - Split,3,300,0
7093,2007-09-22,Middleweight,Decision - Unanimous,3,300,0
7092,2007-09-22,Welterweight,Decision - Split,3,300,0
7092,2007-09-22,Welterweight,Decision - Split,3,300,0
7089,2007-10-20,Featherweight,Decision - Split,3,300,0
7082,2007-10-20,Heavyweight,Decision - Unanimous,3,300,0
7082,2007-10-20,Heavyweight,Decision - Unanimous,3,300,0
7084,2007-10-20,Light Heavyweight,KO/TKO,2,167,0
7089,2007-10-20,Lightweight,Decision - Split,3,300,0
7083,2007-10-20,Lightweight,Decision - Unanimous,3,300,0
7083,2007-10-20,Lightweight,Decision - Unanimous,3,300,0
7086,2007-10-20,Middleweight,Decision - Unanimous,3,300,0
7081,2007-10-20,Middleweight,KO/TKO,2,67,1
7081,2007-10-20,Middleweight,KO/TKO,2,67,1
7084,2007-10-20,Middleweight,KO/TKO,2,167,0
7087,2007-10-20,Middleweight,Submission,1,160,0
7085,2007-10-20,Middleweight,TKO - Doctor's Stoppage,2,99,0
7085,2007-10-20,Middleweight,TKO - Doctor's Stoppage,2,99,0
7088,2007-10-20,Welterweight,Decision - Split,3,300,0
7088,2007-10-20,Welterweight,Decision - Split,3,300,0
7086,2007-10-20,Welterweight,Decision - Unanimous,3,300,0
7087,2007-10-20,Welterweight,Submission,1,160,0
7076,2007-11-17,Bantamweight,Decision - Unanimous,3,300,0
7078,2007-11-17,Bantamweight,Submission,1,74,0
7072,2007-11-17,Light Heavyweight,Decision - Split,3,300,0
7073,2007-11-17,Light Heavyweight,KO/TKO,1,205,0
7073,2007-11-17,Light Heavyweight,KO/TKO,1,205,0
7075,2007-11-17,Light Heavyweight,KO/TKO,3,39,0
7076,2007-11-17,Lightweight,Decision - Unanimous,3,300,0
7079,2007-11-17,Lightweight,KO/TKO,1,269,0
7079,2007-11-17,Lightweight,KO/TKO,1,269,0
7078,2007-11-17,Lightweight,Submission,1,74,0
7072,2007-11-17,Middleweight,Decision - Split,3,300,0
7075,2007-11-17,Middleweight,KO/TKO,3,39,0
7080,2007-11-17,Middleweight,Submission,2,199,0
7074,2007-11-17,Welterweight,Decision - Unanimous,3,300,0
7074,2007-11-17,Welterweight,Decision - Unanimous,3,300,0
7080,2007-11-17,Welterweight,Submission,2,199,0
7077,2007-11-17,Welterweight,TKO - Doctor's Stoppage,2,300,0
7077,2007-11-17,Welterweight,TKO - Doctor's Stoppage,2,300,0
7063,2007-12-08,Lightweight,Submission,3,51,0
7063,2007-12-08,Lightweight,Submission,3,51,0
7064,2007-12-08,Lightweight,Submission,1,121,1
7066,2007-12-08,Lightweight,Submission,1,96,0
7069,2007-12-08,Middleweight,Submission,1,282,0
7067,2007-12-08,Welterweight,Decision - Unanimous,3,300,0
7067,2007-12-08,Welterweight,Decision - Unanimous,3,300,0
7065,2007-12-08,Welterweight,KO/TKO,3,121,0
7065,2007-12-08,Welterweight,KO/TKO,3,121,0
7068,2007-12-08,Welterweight,KO/TKO,1,260,0
7068,2007-12-08,Welterweight,KO/TKO,1,260,0
7064,2007-12-08,Welterweight,Submission,1,121,1
7066,2007-12-08,Welterweight,Submission,1,96,0
7069,2007-12-08,Welterweight,Submission,1,282,0
7070,2007-12-08,Welterweight,Submission,1,23,0
7070,2007-12-08,Welterweight,Submission,1,23,0
7071,2007-12-08,Welterweight,Submission,1,282,0
7071,2007-12-08,Welterweight,Submission,1,282,0
7059,2007-12-29,Bantamweight,Submission,1,91,0
7055,2007-12-29,Heavyweight,KO/TKO,3,204,0
7055,2007-12-29,Heavyweight,KO/TKO,3,204,0
7058,2007-12-29,Light Heavyweight,DQ,1,111,0
7054,2007-12-29,Light Heavyweight,Decision - Unanimous,3,300,0
7054,2007-12-29,Light Heavyweight,Decision - Unanimous,3,300,0
7056,2007-12-29,Light Heavyweight,Submission,2,260,0
7062,2007-12-29,Lightweight,Decision - Unanimous,3,300,0
7062,2007-12-29,Lightweight,Decision - Unanimous,3,300,0
7057,2007-12-29,Lightweight,Submission,1,280,0
7057,2007-12-29,Lightweight,Submission,1,280,0
7059,2007-12-29,Lightweight,Submission,1,91,0
7058,2007-12-29,Middleweight,DQ,1,111,0
7060,2007-12-29,Middleweight,Decision - Unanimous,3,300,0
7060,2007-12-29,Middleweight,Decision - Unanimous,3,300,0
7053,2007-12-29,Middleweight,Submission,2,294,1
7056,2007-12-29,Middleweight,Submission,2,260,0
7061,2007-12-29,Welterweight,KO/TKO,2,213,0
7061,2007-12-29,Welterweight,KO/TKO,2,213,0
7053,2007-12-29,Welterweight,Submission,2,294,1
7044,2008-01-19,Featherweight,Submission,2,242,1
7045,2008-01-19,Heavyweight,KO/TKO,2,274,0
7045,2008-01-19,Heavyweight,KO/TKO,2,274,0
7049,2008-01-19,Heavyweight,KO/TKO,1,17,0
7049,2008-01-19,Heavyweight,KO/TKO,1,17,0
7051,2008-01-19,Light Heavyweight,KO/TKO,1,90,0
7050,2008-01-19,Lightweight,Decision - Unanimous,3,300,0
7050,2008-01-19,Lightweight,Decision - Unanimous,3,300,0
7052,2008-01-19,Lightweight,Decision - Unanimous,3,300,0
7052,2008-01-19,Lightweight,Decision - Unanimous,3,300,0
7044,2008-01-19,Lightweight,Submission,2,242,1
7047,2008-01-19,Middleweight,KO/TKO,2,37,0
7047,2008-01-19,Middleweight,KO/TKO,2,37,0
7048,2008-01-19,Middleweight,KO/TKO,1,80,0
7048,2008-01-19,Middleweight,KO/TKO,1,80,0
7051,2008-01-19,Middleweight,KO/TKO,1,90,0
7046,2008-01-19,Welterweight,KO/TKO,1,64,0
7046,2008-01-19,Welterweight,KO/TKO,1,64,0
7037,2008-01-23,Featherweight,Decision - Unanimous,3,300,0
7037,2008-01-23,Featherweight,Decision - Unanimous,3,300,0
7040,2008-01-23,Featherweight,Decision - Unanimous,3,300,0
7041,2008-01-23,Featherweight,KO/TKO,2,284,0
7041,2008-01-23,Featherweight,KO/TKO,2,284,0
7040,2008-01-23,Lightweight,Decision - Unanimous,3,300,0
7039,2008-01-23,Lightweight,KO/TKO,2,115,0
7039,2008-01-23,Lightweight,KO/TKO,2,115,0
7042,2008-01-23,Lightweight,KO/TKO,2,37,0
7042,2008-01-23,Lightweight,KO/TKO,2,37,0
7038,2008-01-23,Lightweight,Submission,1,219,0
7043,2008-01-23,Lightweight,Submission,1,176,0
7043,2008-01-23,Lightweight,Submission,1,176,0
7036,2008-01-23,Middleweight,KO/TKO,1,104,0
7035,2008-01-23,Welterweight,Decision - Majority,3,300,0
7035,2008-01-23,Welterweight,Decision - Majority,3,300,0
7036,2008-01-23,Welterweight,KO/TKO,1,104,0
7038,2008-01-23,Welterweight,Submission,1,219,0
7030,2008-02-02,Featherweight,Decision - Unanimous,3,300,0
7026,2008-02-02,Heavyweight,Submission,3,88,1
7026,2008-02-02,Heavyweight,Submission,3,88,1
7027,2008-02-02,Heavyweight,Submission,1,90,0
7027,2008-02-02,Heavyweight,Submission,1,90,0
7032,2008-02-02,Light Heavyweight,KO/TKO,1,292,0
7034,2008-02-02,Lightweight,Decision - Split,3,300,0
7030,2008-02-02,Lightweight,Decision - Unanimous,3,300,0
7031,2008-02-02,Lightweight,KO/TKO,1,33,0
7033,2008-02-02,Middleweight,Decision - Unanimous,3,300,0
7033,2008-02-02,Middleweight,Decision - Unanimous,3,300,0
7032,2008-02-02,Middleweight,KO/TKO,1,292,0
7028,2008-02-02,Middleweight,Submission,2,97,0
7028,2008-02-02,Middleweight,Submission,2,97,0
7029,2008-02-02,Middleweight,Submission,1,68,0
7034,2008-02-02,Welterweight,Decision - Split,3,300,0
7031,2008-02-02,Welterweight,KO/TKO,1,33,0
7029,2008-02-02,Welterweight,Submission,1,68,0
7017,2008-03-01,Heavyweight,Decision - Split,3,300,0
7017,2008-03-01,Heavyweight,Decision - Split,3,300,0
7021,2008-03-01,Heavyweight,KO/TKO,2,257,0
7021,2008-03-01,Light Heavyweight,KO/TKO,2,257,0
7025,2008-03-01,Lightweight,Decision - Unanimous,3,300,0
7025,2008-03-01,Lightweight,Decision - Unanimous,3,300,0
7024,2008-03-01,Lightweight,KO/TKO,1,283,0
7018,2008-03-01,Middleweight,KO/TKO,1,196,0
7018,2008-03-01,Middleweight,KO/TKO,1,196,0
7019,2008-03-01,Middleweight,KO/TKO,2,180,0
7016,2008-03-01,Middleweight,Submission,2,292,1
7016,2008-03-01,Middleweight,Submission,2,292,1
7020,2008-03-01,Welterweight,Decision - Unanimous,3,300,0
7020,2008-03-01,Welterweight,Decision - Unanimous,3,300,0
7022,2008-03-01,Welterweight,Decision - Unanimous,3,300,0
7022,2008-03-01,Welterweight,Decision - Unanimous,3,300,0
7019,2008-03-01,Welterweight,KO/TKO,2,180,0
7023,2008-03-01,Welterweight,KO/TKO,2,84,0
7023,2008-03-01,Welterweight,KO/TKO,2,84,0
7024,2008-03-01,Welterweight,KO/TKO,1,283,0
7005,2008-04-02,Bantamweight,Decision - Unanimous,3,300,0
7012,2008-04-02,Bantamweight,Submission,1,101,0
7004,2008-04-02,Featherweight,KO/TKO,2,208,0
7007,2008-04-02,Light Heavyweight,KO/TKO,2,85,0
7009,2008-04-02,Light Heavyweight,KO/TKO,1,8,0
7009,2008-04-02,Light Heavyweight,KO/TKO,1,8,0
7015,2008-04-02,Light Heavyweight,KO/TKO,1,51,0
7005,2008-04-02,Lightweight,Decision - Unanimous,3,300,0
7010,2008-04-02,Lightweight,Decision - Unanimous,3,300,0
7004,2008-04-02,Lightweight,KO/TKO,2,208,0
7013,2008-04-02,Lightweight,KO/TKO,1,255,0
7013,2008-04-02,Lightweight,KO/TKO,1,255,0
7014,2008-04-02,Lightweight,KO/TKO,2,144,0
7008,2008-04-02,Lightweight,Submission,2,186,0
7011,2008-04-02,Lightweight,Submission,1,16,0
7011,2008-04-02,Lightweight,Submission,1,16,0
7012,2008-04-02,Lightweight,Submission,1,101,0
7007,2008-04-02,Middleweight,KO/TKO,2,85,0
7010,2008-04-02,Welterweight,Decision - Unanimous,3,300,0
7006,2008-04-02,Welterweight,KO/TKO,2,24,0
7006,2008-04-02,Welterweight,KO/TKO,2,24,0
7014,2008-04-02,Welterweight,KO/TKO,2,144,0
7015,2008-04-02,Welterweight,KO/TKO,1,51,0
7008,2008-04-02,Welterweight,Submission,2,186,0
7002,2008-04-19,Heavyweight,KO/TKO,1,130,0
7002,2008-04-19,Light Heavyweight,KO/TKO,1,130,0
7000,2008-04-19,Light Heavyweight,Submission,2,147,0
7001,2008-04-19,Lightweight,Decision - Split,3,300,0
7001,2008-04-19,Lightweight,Decision - Split,3,300,0
6997,2008-04-19,Lightweight,Submission,3,228,0
6997,2008-04-19,Lightweight,Submission,3,228,0
6995,2008-04-19,Middleweight,Decision - Unanimous,3,300,0
6995,2008-04-19,Middleweight,Decision - Unanimous,3,300,0
6993,2008-04-19,Middleweight,KO/TKO,2,285,1
6994,2008-04-19,Middleweight,KO/TKO,2,181,0
6994,2008-04-19,Middleweight,KO/TKO,2,181,0
6996,2008-04-19,Middleweight,KO/TKO,1,300,0
6996,2008-04-19,Middleweight,KO/TKO,1,300,0
6998,2008-04-19,Middleweight,KO/TKO,2,54,0
6998,2008-04-19,Middleweight,KO/TKO,2,54,0
6999,2008-04-19,Middleweight,KO/TKO,1,238,0
6999,2008-04-19,Middleweight,KO/TKO,1,238,0
6993,2008-04-19,Welterweight,KO/TKO,2,285,1
7003,2008-04-19,Welterweight,KO/TKO,2,127,0
7003,2008-04-19,Welterweight,KO/TKO,2,127,0
7000,2008-04-19,Welterweight,Submission,2,147,0
6992,2008-05-24,Heavyweight,KO/TKO,1,44,0
6992,2008-05-24,Heavyweight,KO/TKO,1,44,0
6985,2008-05-24,Light Heavyweight,Decision - Unanimous,3,300,0
6983,2008-05-24,Light Heavyweight,KO/TKO,1,36,0
6984,2008-05-24,Light Heavyweight,KO/TKO,2,195,0
6986,2008-05-24,Light Heavyweight,KO/TKO,1,144,0
6986,2008-05-24,Light Heavyweight,KO/TKO,1,144,0
6988,2008-05-24,Light Heavyweight,KO/TKO,1,300,0
6988,2008-05-24,Light Heavyweight,KO/TKO,1,300,0
6989,2008-05-24,Lightweight,Decision - Unanimous,3,300,0
6989,2008-05-24,Lightweight,Decision - Unanimous,3,300,0
6982,2008-05-24,Lightweight,KO/TKO,3,300,1
6982,2008-05-24,Lightweight,KO/TKO,3,300,1
6985,2008-05-24,Middleweight,Decision - Unanimous,3,300,0
6983,2008-05-24,Middleweight,KO/TKO,1,36,0
6984,2008-05-24,Middleweight,KO/TKO,2,195,0
6987,2008-05-24,Middleweight,Submission,1,156,0
6991,2008-05-24,Welterweight,KO/TKO,3,25,0
6991,2008-05-24,Welterweight,KO/TKO,3,25,0
6987,2008-05-24,Welterweight,Submission,1,156,0
6990,2008-05-24,Welterweight,Submission,1,56,0
6990,2008-05-24,Welterweight,Submission,1,56,0
6977,2008-06-07,Featherweight,KO/TKO,2,117,0
6975,2008-06-07,Heavyweight,KO/TKO,1,280,0
6975,2008-06-07,Heavyweight,KO/TKO,1,280,0
6981,2008-06-07,Heavyweight,KO/TKO,2,255,0
6981,2008-06-07,Heavyweight,KO/TKO,2,255,0
6980,2008-06-07,Lightweight,Decision - Split,3,300,0
6977,2008-06-07,Lightweight,KO/TKO,2,117,0
6974,2008-06-07,Middleweight,Decision - Split,3,300,0
6974,2008-06-07,Middleweight,Decision - Split,3,300,0
6972,2008-06-07,Middleweight,KO/TKO,1,222,0
6972,2008-06-07,Middleweight,KO/TKO,1,222,0
6979,2008-06-07,Middleweight,KO/TKO,1,127,0
6979,2008-06-07,Middleweight,KO/TKO,1,127,0
6976,2008-06-07,Middleweight,Submission,1,164,0
6980,2008-06-07,Welterweight,Decision - Split,3,300,0
6973,2008-06-07,Welterweight,Decision - Unanimous,3,300,0
6973,2008-06-07,Welterweight,Decision - Unanimous,3,300,0
6971,2008-06-07,Welterweight,KO/TKO,2,62,0
6971,2008-06-07,Welterweight,KO/TKO,2,62,0
6976,2008-06-07,Welterweight,Submission,1,164,0
6978,2008-06-07,Welterweight,Submission,2,230,0
6978,2008-06-07,Welterweight,Submission,2,230,0
6964,2008-06-21,Featherweight,Decision - Unanimous,3,300,0
6964,2008-06-21,Lightweight,Decision - Unanimous,3,300,0
6961,2008-06-21,Middleweight,Decision - Split,3,300,0
6961,2008-06-21,Middleweight,Decision - Split,3,300,0
6965,2008-06-21,Middleweight,Decision - Unanimous,3,300,0
6967,2008-06-21,Middleweight,KO/TKO,1,68,0
6967,2008-06-21,Middleweight,KO/TKO,1,68,0
6962,2008-06-21,Middleweight,Submission,1,182,1
6969,2008-06-21,Middleweight,Submission,1,232,0
6969,2008-06-21,Middleweight,Submission,1,232,0
6970,2008-06-21,Middleweight,Submission,1,238,0
6970,2008-06-21,Middleweight,Submission,1,238,0
6965,2008-06-21,Welterweight,Decision - Unanimous,3,300,0
6963,2008-06-21,Welterweight,KO/TKO,3,247,0
6963,2008-06-21,Welterweight,KO/TKO,3,247,0
6968,2008-06-21,Welterweight,KO/TKO,2,220,0
6968,2008-06-21,Welterweight,KO/TKO,2,220,0
6962,2008-06-21,Welterweight,Submission,1,182,1
6966,2008-06-21,Welterweight,Submission,2,286,0
6966,2008-06-21,Welterweight,Submission,2,286,0
6956,2008-07-05,Featherweight,Decision - Unanimous,3,300,0
6959,2008-07-05,Featherweight,KO/TKO,1,36,0
6954,2008-07-05,Featherweight,Submission,2,177,0
6958,2008-07-05,Featherweight,Submission,3,288,0
6957,2008-07-05,Heavyweight,Submission,1,117,0
6957,2008-07-05,Heavyweight,Submission,1,117,0
6952,2008-07-05,Light Heavyweight,Decision - Unanimous,5,300,1
6952,2008-07-05,Light Heavyweight,Decision - Unanimous,5,300,1
6956,2008-07-05,Lightweight,Decision - Unanimous,3,300,0
6959,2008-07-05,Lightweight,KO/TKO,1,36,0
6954,2008-07-05,Lightweight,Submission,2,177,0
6958,2008-07-05,Lightweight,Submission,3,288,0
6960,2008-07-05,Lightweight,Submission,2,237,0
6960,2008-07-05,Lightweight,Submission,2,237,0
6953,2008-07-05,Welterweight,Decision - Split,3,300,0
6953,2008-07-05,Welterweight,Decision - Split,3,300,0
6955,2008-07-05,Welterweight,Decision - Unanimous,3,300,0
6955,2008-07-05,Welterweight,Decision - Unanimous,3,300,0
6943,2008-07-19,Bantamweight,Decision - Unanimous,3,300,0
6942,2008-07-19,Heavyweight,Decision - Unanimous,3,300,0
6944,2008-07-19,Heavyweight,KO/TKO,1,122,0
6942,2008-07-19,Light Heavyweight,Decision - Unanimous,3,300,0
6941,2008-07-19,Light Heavyweight,KO/TKO,1,61,0
6944,2008-07-19,Light Heavyweight,KO/TKO,1,122,0
6945,2008-07-19,Light Heavyweight,KO/TKO,3,215,0
6943,2008-07-19,Lightweight,Decision - Unanimous,3,300,0
6951,2008-07-19,Lightweight,Submission,1,213,0
6951,2008-07-19,Lightweight,Submission,1,213,0
6941,2008-07-19,Middleweight,KO/TKO,1,61,0
6947,2008-07-19,Middleweight,KO/TKO,1,114,0
6947,2008-07-19,Middleweight,KO/TKO,1,114,0
6946,2008-07-19,Middleweight,Submission,1,238,0
6949,2008-07-19,Middleweight,Submission,1,261,0
6945,2008-07-19,Welterweight,KO/TKO,3,215,0
6948,2008-07-19,Welterweight,KO/TKO,1,97,0
6948,2008-07-19,Welterweight,KO/TKO,1,97,0
6950,2008-07-19,Welterweight,KO/TKO,2,149,0
6950,2008-07-19,Welterweight,KO/TKO,2,149,0
6946,2008-07-19,Welterweight,Submission,1,238,0
6949,2008-07-19,Welterweight,Submission,1,261,0
6933,2008-08-09,Bantamweight,KO/TKO,1,12,0
6934,2008-08-09,Featherweight,Decision - Unanimous,3,300,0
6932,2008-08-09,Heavyweight,Decision - Unanimous,3,300,0
6932,2008-08-09,Heavyweight,Decision - Unanimous,3,300,0
6938,2008-08-09,Heavyweight,Decision - Unanimous,3,300,0
6937,2008-08-09,Heavyweight,KO/TKO,1,295,0
6937,2008-08-09,Heavyweight,KO/TKO,1,295,0
6938,2008-08-09,Light Heavyweight,Decision - Unanimous,3,300,0
6934,2008-08-09,Lightweight,Decision - Unanimous,3,300,0
6933,2008-08-09,Lightweight,KO/TKO,1,12,0
6931,2008-08-09,Middleweight,Decision - Unanimous,5,300,1
6936,2008-08-09,Middleweight,Decision - Unanimous,3,300,0
6935,2008-08-09,Middleweight,Submission,3,164,0
6931,2008-08-09,Welterweight,Decision - Unanimous,5,300,1
6936,2008-08-09,Welterweight,Decision - Unanimous,3,300,0
6939,2008-08-09,Welterweight,Decision - Unanimous,3,300,0
6939,2008-08-09,Welterweight,Decision - Unanimous,3,300,0
6935,2008-08-09,Welterweight,Submission,3,164,0
6940,2008-08-09,Welterweight,Submission,2,148,0
6940,2008-08-09,Welterweight,Submission,2,148,0
6927,2008-09-06,Featherweight,Decision - Unanimous,3,300,0
6922,2008-09-06,Light Heavyweight,KO/TKO,2,111,0
6922,2008-09-06,Light Heavyweight,KO/TKO,2,111,0
6923,2008-09-06,Light Heavyweight,KO/TKO,3,39,0
6928,2008-09-06,Light Heavyweight,KO/TKO,1,123,0
6927,2008-09-06,Lightweight,Decision - Unanimous,3,300,0
6924,2008-09-06,Middleweight,Decision - Unanimous,3,300,0
6923,2008-09-06,Middleweight,KO/TKO,3,39,0
6925,2008-09-06,Middleweight,KO/TKO,1,82,0
6928,2008-09-06,Middleweight,KO/TKO,1,123,0
6929,2008-09-06,Middleweight,Submission,2,80,0
6929,2008-09-06,Middleweight,Submission,2,80,0
6926,2008-09-06,Welterweight,Decision - Split,3,300,0
6926,2008-09-06,Welterweight,Decision - Split,3,300,0
6930,2008-09-06,Welterweight,Decision - Split,3,300,0
6930,2008-09-06,Welterweight,Decision - Split,3,300,0
6924,2008-09-06,Welterweight,Decision - Unanimous,3,300,0
6925,2008-09-06,Welterweight,KO/TKO,1,82,0
6914,2008-09-17,Light Heavyweight,Decision - Split,3,300,0
6919,2008-09-17,Light Heavyweight,KO/TKO,2,174,0
6919,2008-09-17,Light Heavyweight,KO/TKO,2,174,0
6915,2008-09-17,Light Heavyweight,Submission,1,293,0
6913,2008-09-17,Lightweight,Decision - Unanimous,3,300,0
6913,2008-09-17,Lightweight,Decision - Unanimous,3,300,0
6918,2008-09-17,Lightweight,KO/TKO,2,94,0
6918,2008-09-17,Lightweight,KO/TKO,2,94,0
6914,2008-09-17,Middleweight,Decision - Split,3,300,0
6916,2008-09-17,Middleweight,KO/TKO,1,87,0
6916,2008-09-17,Middleweight,KO/TKO,1,87,0
6915,2008-09-17,Middleweight,Submission,1,293,0
6917,2008-09-17,Middleweight,Submission,2,124,0
6917,2008-09-17,Middleweight,Submission,2,124,0
6920,2008-09-17,Middleweight,Submission,1,88,0
6920,2008-09-17,Middleweight,Submission,1,88,0
6921,2008-09-17,Middleweight,Submission,1,87,0
6921,2008-09-17,Middleweight,Submission,1,87,0
6912,2008-09-17,Welterweight,Decision - Split,3,300,0
6912,2008-09-17,Welterweight,Decision - Split,3,300,0
6902,2008-10-18,Heavyweight,Decision - Split,3,300,0
6907,2008-10-18,Heavyweight,KO/TKO,1,91,0
6907,2008-10-18,Heavyweight,KO/TKO,1,91,0
6903,2008-10-18,Light Heavyweight,KO/TKO,2,255,0
6904,2008-10-18,Lightweight,Decision - Unanimous,3,300,0
6908,2008-10-18,Lightweight,Decision - Unanimous,3,300,0
6909,2008-10-18,Lightweight,Decision - Unanimous,3,300,0
6909,2008-10-18,Lightweight,Decision - Unanimous,3,300,0
6905,2008-10-18,Lightweight,Submission,2,136,0
6910,2008-10-18,Lightweight,Submission,3,199,0
6910,2008-10-18,Lightweight,Submission,3,199,0
6911,2008-10-18,Lightweight,Submission,3,107,0
6911,2008-10-18,Lightweight,Submission,3,107,0
6902,2008-10-18,Middleweight,Decision - Split,3,300,0
6901,2008-10-18,Middleweight,Decision - Unanimous,3,300,0
6901,2008-10-18,Middleweight,Decision - Unanimous,3,300,0
6903,2008-10-18,Middleweight,KO/TKO,2,255,0
6906,2008-10-18,Welterweight,Decision - Split,3,300,0
6906,2008-10-18,Welterweight,Decision - Split,3,300,0
6904,2008-10-18,Welterweight,Decision - Unanimous,3,300,0
6908,2008-10-18,Welterweight,Decision - Unanimous,3,300,0
6905,2008-10-18,Welterweight,Submission,2,136,0
6895,2008-10-25,Featherweight,Decision - Unanimous,3,300,0
6894,2008-10-25,Heavyweight,KO/TKO,1,81,0
6894,2008-10-25,Heavyweight,KO/TKO,1,81,0
6893,2008-10-25,Lightweight,Decision - Unanimous,3,300,0
6893,2008-10-25,Lightweight,Decision - Unanimous,3,300,0
6895,2008-10-25,Lightweight,Decision - Unanimous,3,300,0
6899,2008-10-25,Lightweight,Decision - Unanimous,3,300,0
6899,2008-10-25,Lightweight,Decision - Unanimous,3,300,0
6897,2008-10-25,Lightweight,Submission,3,236,0
6897,2008-10-25,Lightweight,Submission,3,236,0
6898,2008-10-25,Middleweight,Decision - Unanimous,3,300,0
6898,2008-10-25,Middleweight,Decision - Unanimous,3,300,0
6891,2008-10-25,Middleweight,KO/TKO,3,39,1
6896,2008-10-25,Middleweight,Submission,1,78,0
6896,2008-10-25,Middleweight,Submission,1,78,0
6892,2008-10-25,Welterweight,Decision - Unanimous,3,300,0
6892,2008-10-25,Welterweight,Decision - Unanimous,3,300,0
6900,2008-10-25,Welterweight,Decision - Unanimous,3,300,0
6900,2008-10-25,Welterweight,Decision - Unanimous,3,300,0
6891,2008-10-25,Welterweight,KO/TKO,3,39,1
6888,2008-11-15,Featherweight,KO/TKO,3,39,0
6883,2008-11-15,Featherweight,Submission,1,243,0
6883,2008-11-15,Featherweight,Submission,1,243,0
6882,2008-11-15,Heavyweight,KO/TKO,2,187,1
6885,2008-11-15,Heavyweight,KO/TKO,1,61,0
6885,2008-11-15,Heavyweight,KO/TKO,1,61,0
6882,2008-11-15,Light Heavyweight,KO/TKO,2,187,1
6887,2008-11-15,Lightweight,Decision - Unanimous,3,300,0
6887,2008-11-15,Lightweight,Decision - Unanimous,3,300,0
6889,2008-11-15,Lightweight,Submission,3,196,0
6889,2008-11-15,Lightweight,Submission,3,196,0
6884,2008-11-15,Middleweight,Submission,1,239,0
6886,2008-11-15,Middleweight,Submission,1,133,0
6888,2008-11-15,Welterweight,KO/TKO,3,39,0
6884,2008-11-15,Welterweight,Submission,1,239,0
6886,2008-11-15,Welterweight,Submission,1,133,0
6890,2008-11-15,Welterweight,Submission,2,57,0
6890,2008-11-15,Welterweight,Submission,2,57,0
6881,2008-12-10,Heavyweight,Decision - Unanimous,3,300,0
6881,2008-12-10,Heavyweight,Decision - Unanimous,3,300,0
6874,2008-12-10,Light Heavyweight,Submission,1,244,0
6876,2008-12-10,Lightweight,Decision - Unanimous,3,300,0
6876,2008-12-10,Lightweight,Decision - Unanimous,3,300,0
6880,2008-12-10,Lightweight,KO/TKO,2,20,0
6880,2008-12-10,Lightweight,KO/TKO,2,20,0
6875,2008-12-10,Middleweight,KO/TKO,2,300,0
6875,2008-12-10,Middleweight,KO/TKO,2,300,0
6874,2008-12-10,Middleweight,Submission,1,244,0
6877,2008-12-10,Welterweight,Decision - Unanimous,3,300,0
6877,2008-12-10,Welterweight,Decision - Unanimous,3,300,0
6872,2008-12-10,Welterweight,KO/TKO,1,135,0
6872,2008-12-10,Welterweight,KO/TKO,1,135,0
6873,2008-12-10,Welterweight,KO/TKO,1,33,0
6873,2008-12-10,Welterweight,KO/TKO,1,33,0
6879,2008-12-10,Welterweight,KO/TKO,1,109,0
6879,2008-12-10,Welterweight,KO/TKO,1,109,0
6878,2008-12-10,Welterweight,Submission,2,224,0
6878,2008-12-10,Welterweight,Submission,2,224,0
6870,2008-12-13,Bantamweight,Decision - Split,3,300,0
6862,2008-12-13,Featherweight,Decision - Unanimous,3,300,1
6869,2008-12-13,Light Heavyweight,Decision - Unanimous,3,300,0
6869,2008-12-13,Light Heavyweight,Decision - Unanimous,3,300,0
6863,2008-12-13,Light Heavyweight,KO/TKO,1,138,1
6863,2008-12-13,Light Heavyweight,KO/TKO,1,138,1
6864,2008-12-13,Light Heavyweight,KO/TKO,3,28,0
6867,2008-12-13,Light Heavyweight,Submission,2,207,0
6867,2008-12-13,Light Heavyweight,Submission,2,207,0
6868,2008-12-13,Light Heavyweight,Submission,1,87,0
6868,2008-12-13,Light Heavyweight,Submission,1,87,0
6870,2008-12-13,Lightweight,Decision - Split,3,300,0
6862,2008-12-13,Lightweight,Decision - Unanimous,3,300,1
6866,2008-12-13,Lightweight,Submission,2,92,0
6866,2008-12-13,Lightweight,Submission,2,92,0
6871,2008-12-13,Lightweight,Submission,2,138,0
6871,2008-12-13,Lightweight,Submission,2,138,0
6865,2008-12-13,Middleweight,KO/TKO,1,138,0
6865,2008-12-13,Middleweight,KO/TKO,1,138,0
